feature_id	mz	rtime
Cluster_1405	809.5881097	17.44523752
Cluster_1406	809.6637159	17.17725918
Cluster_1407	810.6014172	15.87627726
Cluster_1408	810.6028669	16.21305955
Cluster_1409	810.6015985	16.48548614
Cluster_1410	810.7517925	21.82622189
Cluster_1411	810.7522023	21.9123522
Cluster_1412	810.7527541	22.01956869
Cluster_1413	810.7535135	22.14084051
Cluster_1414	811.6310437	17.56310344
Cluster_1415	812.5240618	11.34678148
Cluster_1416	812.6175055	16.58018765
Cluster_1417	812.6171595	16.93258734
Cluster_1418	812.6581153	19.98012604
Cluster_1419	812.6991364	19.43159502
Cluster_1420	814.5400303	12.08913471
Cluster_1421	814.5404039	12.42113222
Cluster_1422	814.6326762	17.32457986
Cluster_1423	814.6329693	17.55073383
Cluster_1424	814.6336898	17.75031663
Cluster_1425	814.6925452	20.23904349
Cluster_1426	814.6720609	19.23380438
Cluster_1427	814.6771403	18.60755063
Cluster_1428	814.6932649	20.35127478
Cluster_1429	816.5563427	13.12341372
Cluster_1430	816.7083503	20.62103637
Cluster_1431	816.7083032	20.78893982
Cluster_1432	817.6120304	19.97671217
Cluster_1433	817.6767712	18.20228582
Cluster_1434	817.6799504	18.40532983
Cluster_1435	818.5716116	14.10389635
Cluster_1436	818.7227815	20.98526352
Cluster_1437	818.7227563	21.21003735
Cluster_1438	819.5199911	10.58964972
Cluster_1439	820.5860894	15.09980743
Cluster_1440	820.5847515	15.37304087
Cluster_1441	820.5870418	14.65604908
Cluster_1442	820.7389205	21.27513378
Cluster_1443	820.7372226	21.43260747
Cluster_1444	820.7372044	21.65260536
Cluster_1445	821.6751093	17.63823367
Cluster_1446	822.565209	10.95190679
Cluster_1447	822.5658893	12.41398608
Cluster_1448	822.6024993	15.61164998
Cluster_1449	822.6014569	15.86230272
Cluster_1450	822.6023114	16.12802882
Cluster_1451	822.6019376	16.31248474
Cluster_1452	822.7511639	21.66318346
Cluster_1453	822.7517978	21.89727137
Cluster_1454	824.6012671	1.682913028
Cluster_1455	824.6167299	16.34044786
Cluster_1456	824.6178837	16.61219099
Cluster_1457	824.6687506	19.67048473
Cluster_1458	824.7673509	22.11919189
Cluster_1459	824.7670147	22.31988761
Cluster_1460	825.6928665	21.42637223
Cluster_1461	826.5382447	12.09810488
Cluster_1462	826.5411729	12.72881892
Cluster_1463	826.5398686	12.82597858
Cluster_1464	826.6207895	10.59539705
Cluster_1465	826.6332457	17.2368284
Cluster_1466	826.6924398	20.11389198
Cluster_1467	828.5550541	12.78451475
Cluster_1468	828.5547025	13.12568085
Cluster_1469	828.5535567	14.50269876
Cluster_1470	828.6486963	17.96436744
Cluster_1471	828.6941428	17.64786919
Cluster_1472	828.6931482	18.94508818
Cluster_1473	828.7081856	20.43768858
Cluster_1474	828.7086198	20.62853685
Cluster_1475	829.7236956	22.31429156
Cluster_1476	830.5709837	13.41606418
Cluster_1477	830.5706856	13.77377138
Cluster_1478	830.5709065	14.07749185
Cluster_1479	830.7236131	20.7346997
Cluster_1480	830.7235851	20.90509877
Cluster_1481	831.6927584	18.59112405
Cluster_1482	831.6953476	18.78720139
Cluster_1483	832.241782	18.84217653
Cluster_1484	832.586963	14.3570775
Cluster_1485	832.5857178	14.68600912
Cluster_1486	832.6882819	18.31559039
Cluster_1487	832.7385205	21.11362771
Cluster_1488	832.7374851	21.31126589
Cluster_1489	832.7373832	21.53016094
Cluster_1490	834.6026402	15.20755806
Cluster_1491	834.6011024	15.48616494
Cluster_1492	834.6028911	15.67455093
Cluster_1493	834.6029596	15.94464388
Cluster_1494	834.7523925	21.49723606
Cluster_1495	834.7531168	21.59775679
Cluster_1496	834.7514599	21.75356325
Cluster_1497	835.6907786	18.06414683
Cluster_1498	836.6178185	15.97715238
Cluster_1499	836.6181871	16.15205735
Cluster_1500	836.6171107	16.40941118
Cluster_1501	836.6173519	16.77467202
Cluster_1502	836.7673003	21.98306381
Cluster_1503	836.7680012	22.18948986
Cluster_1504	836.8007373	22.86161472
Cluster_1505	838.1336573	5.062642072
Cluster_1506	838.7817903	22.2109427
Cluster_1507	838.782345	22.40017596
Cluster_1508	838.7826296	22.50807248
Cluster_1509	839.6953094	20.19240369
Cluster_1510	839.7081563	21.60686923
Cluster_1511	839.7077588	21.73776616
Cluster_1512	840.6817169	19.98038547
Cluster_1513	840.7088911	20.4742788
Cluster_1514	840.7648717	21.16173708
Cluster_1515	841.7220422	21.97882529
Cluster_1516	842.246131	19.54818287
Cluster_1517	842.7040054	19.24384746
Cluster_1518	842.7452922	19.54797026
Cluster_1519	842.7228887	20.55837777
Cluster_1520	842.7234322	20.7701638
Cluster_1521	842.7229802	20.97907163
Cluster_1522	844.7385278	20.96603048
Cluster_1523	844.7386455	21.08562935
Cluster_1524	844.7381464	21.23860825
Cluster_1525	845.709461	19.10598906
Cluster_1526	846.2945216	19.559226
Cluster_1527	846.4453551	1.798315995
Cluster_1528	846.751687	21.42304959
Cluster_1529	846.7525438	21.62309011
Cluster_1530	847.7517175	21.18595672
Cluster_1531	848.5222782	12.12848412
Cluster_1532	848.6174065	16.45838792
Cluster_1533	848.7692013	21.7015363
Cluster_1534	848.7665519	21.83280261
Cluster_1535	848.7666021	22.0575506
Cluster_1536	848.7675874	22.23753602
Cluster_1537	848.7668605	22.42407004
Cluster_1538	848.7913554	22.60486852
Cluster_1539	848.7987926	22.76230605
Cluster_1540	849.7057061	18.44348366
Cluster_1541	850.0406649	6.042961697
Cluster_1542	850.0401357	6.171791888
Cluster_1543	850.6089728	14.5003193
Cluster_1544	850.6334371	17.23635342
Cluster_1545	850.6924079	19.83238639
Cluster_1546	850.7812127	22.05014749
Cluster_1547	850.7809749	22.13724479
Cluster_1548	850.7829547	22.2848971
Cluster_1549	850.8130411	22.93742685
Cluster_1550	851.2539006	13.97736783
Cluster_1551	851.7081264	21.4421799
Cluster_1552	851.747161	21.58866889
Cluster_1553	852.7076502	20.13653899
Cluster_1554	852.7080202	20.31801671
Cluster_1555	852.7994921	22.48343118
Cluster_1556	852.7969659	22.68062208
Cluster_1557	852.7953688	23.13103932
Cluster_1558	852.7961157	23.31822423
Cluster_1559	853.7236428	21.79697585
Cluster_1560	854.6516925	12.17621658
Cluster_1561	854.651731	12.3562814
Cluster_1562	854.6512198	12.53871364
Cluster_1563	854.6996875	19.97810437
Cluster_1564	854.7243057	20.58478613
Cluster_1565	854.7238227	20.82282411
Cluster_1566	856.7369856	20.79233654
Cluster_1567	856.7404383	20.90372497
Cluster_1568	856.7379936	21.13341868
Cluster_1569	857.7539145	22.67812774
Cluster_1570	858.7539128	21.162671
Cluster_1571	858.7525391	21.30667802
Cluster_1572	858.753455	21.46181809
Cluster_1573	859.6076598	12.1819075
Cluster_1574	859.607871	12.38192527
Cluster_1575	859.6091944	12.55123551
Cluster_1576	860.7672591	21.53486548
Cluster_1577	860.7655346	21.67410338
Cluster_1578	860.7681107	21.7775938
Cluster_1579	860.7677239	21.92071077
Cluster_1580	860.7644755	22.09148565
Cluster_1581	860.7919451	22.46506235
Cluster_1582	860.79944	22.59746615
Cluster_1583	860.8001119	22.75819104
Cluster_1584	860.801199	22.87825037
Cluster_1585	862.7804937	21.89235425
Cluster_1586	862.7854704	21.99781276
Cluster_1587	862.781231	22.14182998
Cluster_1588	862.7833973	22.44677475
Cluster_1589	862.7848886	22.5993214
Cluster_1590	862.8129303	22.7751021
Cluster_1591	862.8112766	22.89296865
Cluster_1592	862.8149435	23.0432161
Cluster_1593	862.7825354	21.41055113
Cluster_1594	862.8154013	23.07826729
Cluster_1595	863.4226393	9.05082703
Cluster_1596	863.7086818	21.29124403
Cluster_1597	863.7088371	21.30641345
Cluster_1598	864.6488865	17.65425162
Cluster_1599	864.7981151	22.36355549
Cluster_1600	864.797923	22.55418809
Cluster_1601	864.8083761	22.97728611
Cluster_1602	864.8317629	23.20007266
Cluster_1603	865.7240269	21.54232964
Cluster_1604	865.723417	21.67550403
Cluster_1605	865.7244413	21.7674875
Cluster_1606	865.7236219	21.67544202
Cluster_1607	865.7243836	21.76764138
Cluster_1608	866.7241056	20.46256092
Cluster_1609	866.7233346	20.69391884
Cluster_1610	866.8006348	22.00004245
Cluster_1611	866.8006348	22.00004245
Cluster_1612	866.8126971	22.74953485
Cluster_1613	866.8127669	22.85858406
Cluster_1614	867.7381346	21.90051607
Cluster_1615	867.7381346	21.90051607
Cluster_1616	867.738456	22.13301234
Cluster_1617	868.7183419	19.97343508
Cluster_1618	868.7377223	20.67182254
Cluster_1619	868.7396666	20.82306408
Cluster_1620	868.7375575	20.95677722
Cluster_1621	869.7532876	22.36680514
Cluster_1622	869.7983702	21.58664859
Cluster_1623	870.5770987	12.08871423
Cluster_1624	870.7470458	20.72719355
Cluster_1625	870.7546504	21.13729873
Cluster_1626	870.7532594	21.23635765
Cluster_1627	870.753065	21.34128389
Cluster_1628	871.7543062	20.9809772
Cluster_1629	872.7694578	21.37628723
Cluster_1630	872.7682613	21.50807943
Cluster_1631	872.7677181	21.64908766
Cluster_1632	872.8016554	22.49828398
Cluster_1633	872.8021308	22.62109887
Cluster_1634	873.7010041	20.95407832
Cluster_1635	873.7651314	21.19195055
Cluster_1636	874.7849927	21.74197569
Cluster_1637	874.781513	21.85440804
Cluster_1638	874.7805203	21.99888156
Cluster_1639	874.7811938	22.26123605
Cluster_1640	874.8098197	22.62228502
Cluster_1641	874.8147224	22.76113572
Cluster_1642	874.8153612	22.93654201
Cluster_1643	875.7117373	21.23798798
Cluster_1644	876.805167	22.09194844
Cluster_1645	876.7955894	22.21249476
Cluster_1646	876.7968798	22.43203186
Cluster_1647	876.8355835	23.08751459
Cluster_1648	876.7922051	21.40943737
Cluster_1649	877.7324671	21.50749949
Cluster_1650	877.7296094	21.63382062
Cluster_1651	878.7237739	20.21410102
Cluster_1652	878.7240069	20.35577914
Cluster_1653	878.7558566	19.78728052
Cluster_1654	878.8031876	21.7407204
Cluster_1655	878.8115303	22.41367409
Cluster_1656	878.8104662	22.49369686
Cluster_1657	878.812268	22.64056297
Cluster_1658	878.8455937	23.2589321
Cluster_1659	878.8443366	23.35716804
Cluster_1660	879.2553161	19.7890011
Cluster_1661	879.7387268	21.74866997
Cluster_1662	879.7405499	21.85571697
Cluster_1663	879.7786367	21.97271407
Cluster_1664	880.6651097	1.687293001
Cluster_1665	880.7388736	20.62983167
Cluster_1666	880.739034	20.80376197
Cluster_1667	880.8296541	22.82973728
Cluster_1668	880.8264715	23.02224335
Cluster_1669	881.7563174	22.21002072
Cluster_1670	882.7481337	20.78515749
Cluster_1671	882.7523574	21.05271558
Cluster_1672	882.7530812	21.29443458
Cluster_1673	882.8094093	21.67828135
Cluster_1674	882.810404	21.78434415
Cluster_1675	883.7673911	22.42893066
Cluster_1676	884.7683657	21.23269914
Cluster_1677	884.7675534	21.36485618
Cluster_1678	884.7677982	21.5860275
Cluster_1679	885.3695815	9.346865654
Cluster_1680	885.7830776	23.01594147
Cluster_1681	886.7833152	21.57689808
Cluster_1682	886.7828322	21.72582334
Cluster_1683	886.8153139	22.48910254
Cluster_1684	886.8179142	22.59912767
Cluster_1685	886.8174933	22.67038111
Cluster_1686	886.8161974	22.80020822
Cluster_1687	887.7093208	21.0360353
Cluster_1688	887.7093008	21.05245853
Cluster_1689	887.7797475	21.32150097
Cluster_1690	888.6442648	14.91958158
Cluster_1691	888.708734	19.885355
Cluster_1692	888.7969587	21.44071022
Cluster_1693	888.797878	21.9225115
Cluster_1694	888.7964273	22.06340201
Cluster_1695	888.7977734	22.29259032
Cluster_1696	888.8142917	22.63478031
Cluster_1697	888.8303168	22.799819
Cluster_1698	888.8302197	22.9618785
Cluster_1699	888.8296114	23.11273892
Cluster_1700	889.7276906	21.3504673
Cluster_1701	890.7256992	20.03276574
Cluster_1702	890.7237522	20.16163622
Cluster_1703	890.8118558	21.81156724
Cluster_1704	890.8121586	22.26008497
Cluster_1705	890.813417	22.35765878
Cluster_1706	890.8107545	22.49904558
Cluster_1707	890.8468565	23.11264387
Cluster_1708	890.8435295	23.23404479
Cluster_1709	890.8423362	23.3571925
Cluster_1710	891.7392109	21.59111774
Cluster_1711	891.7475073	21.71080514
Cluster_1712	892.7402131	20.45608931
Cluster_1713	892.7392599	20.61809076
Cluster_1714	892.7976773	20.98014903
Cluster_1715	892.7976773	20.98014903
Cluster_1716	892.8282379	22.68104668
Cluster_1717	892.8270651	22.78966703
Cluster_1718	892.8277742	22.89706795
Cluster_1719	892.862846	23.52296689
Cluster_1720	893.7684183	21.93597973
Cluster_1721	893.7606018	22.0504718
Cluster_1722	894.755311	20.701652
Cluster_1723	894.755004	20.8698806
Cluster_1724	894.7542549	20.9975182
Cluster_1725	894.7535133	21.14555596
Cluster_1726	894.8095376	21.59832837
Cluster_1727	894.7810943	22.17835809
Cluster_1728	894.8303503	22.3490302
Cluster_1729	894.8446071	22.98834158
Cluster_1730	894.8438206	23.08415679
Cluster_1731	894.8432467	23.18114533
Cluster_1732	895.7690376	22.26444521
Cluster_1733	895.7691637	22.4851507
Cluster_1734	896.7675466	21.39799988
Cluster_1735	896.8236056	21.97116134
Cluster_1736	897.7721098	21.09813014
Cluster_1737	897.7661149	21.24530197
Cluster_1738	897.7337098	22.20457981
Cluster_1739	897.8066085	22.34625796
Cluster_1740	898.7823063	21.43060076
Cluster_1741	898.7834387	21.72178312
Cluster_1742	898.7810725	21.8453534
Cluster_1743	898.8061172	22.51217989
Cluster_1744	898.8015133	22.67710599
Cluster_1745	899.7399654	21.13162445
Cluster_1746	900.5616799	13.38129005
Cluster_1747	900.7920558	21.62253666
Cluster_1748	900.7985361	21.80955729
Cluster_1749	900.7986358	22.03642348
Cluster_1750	900.8005167	22.26210215
Cluster_1751	900.7996003	22.41480876
Cluster_1752	900.8150981	22.52185366
Cluster_1753	900.8263528	22.66046136
Cluster_1754	900.8269546	22.83461719
Cluster_1755	900.8221478	22.95841795
Cluster_1756	900.7987479	23.16252137
Cluster_1757	900.7938607	23.32000042
Cluster_1758	900.7976094	23.40943909
Cluster_1759	901.7966962	21.50760012
Cluster_1760	901.8052082	21.89817566
Cluster_1761	902.5772337	14.67201539
Cluster_1762	902.7246882	20.0690074
Cluster_1763	902.7666334	21.39804204
Cluster_1764	902.8146787	22.10121879
Cluster_1765	902.8134013	22.21145912
Cluster_1766	902.8124746	22.36536173
Cluster_1767	902.81288	22.59088511
Cluster_1768	902.8110727	22.7479663
Cluster_1769	902.8280069	22.83844722
Cluster_1770	902.8419601	22.96386964
Cluster_1771	902.8356631	23.10865449
Cluster_1772	902.8405165	23.27014301
Cluster_1773	902.8107922	23.49424296
Cluster_1774	902.8107138	23.89186118
Cluster_1775	902.8140326	24.90948121
Cluster_1776	903.7603076	21.66596038
Cluster_1777	904.7398153	20.2986686
Cluster_1778	904.7392946	20.47545337
Cluster_1779	904.8276444	22.56177322
Cluster_1780	904.827907	22.77828491
Cluster_1781	904.8444045	23.08156981
Cluster_1782	904.8546691	23.25864106
Cluster_1783	904.8542871	23.25915016
Cluster_1784	904.9043765	23.40287024
Cluster_1785	905.7773669	21.83670441
Cluster_1786	905.8377741	22.4283232
Cluster_1787	906.2606103	19.28396884
Cluster_1788	906.7511607	20.53790309
Cluster_1789	906.7545847	20.68974161
Cluster_1790	906.7537911	20.83687131
Cluster_1791	906.849	22.84433809
Cluster_1792	906.8421926	22.97932293
Cluster_1793	906.8501031	19.22692828
Cluster_1794	907.7693802	22.10889299
Cluster_1795	907.7736374	22.20564454
Cluster_1796	907.815455	22.32697381
Cluster_1797	908.7688963	21.0785633
Cluster_1798	908.769161	21.23647584
Cluster_1799	908.8583784	23.15281722
Cluster_1800	908.8583974	23.34590466
Cluster_1801	909.7726135	20.94299264
Cluster_1802	909.8016788	22.58435428
Cluster_1803	910.7830299	21.47970304
Cluster_1804	910.7832173	21.72523684
Cluster_1805	910.8372865	22.04452438
Cluster_1806	910.8398103	22.15402145
Cluster_1807	910.818374	22.39153069
Cluster_1808	911.7108694	20.82745182
Cluster_1809	911.7918698	21.31926202
Cluster_1810	912.7994479	21.74322118
Cluster_1811	912.7988118	21.94727028
Cluster_1812	912.8304978	22.55574836
Cluster_1813	912.8313812	22.71603038
Cluster_1814	913.7246565	21.09149693
Cluster_1815	913.7336092	21.22775077
Cluster_1816	914.724799	19.87399188
Cluster_1817	914.8078776	21.59280227
Cluster_1818	914.8137242	21.94639584
Cluster_1819	914.813792	22.10018734
Cluster_1820	914.8103798	22.44673299
Cluster_1821	914.8457417	22.82123715
Cluster_1822	914.8460927	22.97083309
Cluster_1823	914.8490414	23.1225334
Cluster_1824	915.7463511	21.46695322
Cluster_1825	916.7888981	19.99181486
Cluster_1826	916.7423173	20.10991617
Cluster_1827	916.7418941	20.20593962
Cluster_1828	916.7439431	20.28571767
Cluster_1829	916.7475615	20.44202801
Cluster_1830	916.8207229	21.71718765
Cluster_1831	916.8296873	22.26791309
Cluster_1832	916.8278979	22.41423721
Cluster_1833	916.827516	22.63813665
Cluster_1834	916.8577552	23.1178065
Cluster_1835	916.8606704	23.26439359
Cluster_1836	917.323487	13.02109042
Cluster_1837	918.8084014	20.26868434
Cluster_1838	918.757182	20.52533478
Cluster_1839	918.7569437	20.68711365
Cluster_1840	918.7544781	20.81341692
Cluster_1841	918.8117147	20.94705459
Cluster_1842	918.8447539	22.70510589
Cluster_1843	918.8412725	22.83346375
Cluster_1844	918.8773584	23.54849719
Cluster_1845	919.3755986	11.21200608
Cluster_1846	919.8454942	21.91535355
Cluster_1847	919.8017242	22.0922897
Cluster_1848	919.8476753	22.59612965
Cluster_1849	920.7711938	20.75550839
Cluster_1850	920.7697635	20.92646741
Cluster_1851	920.8606588	23.00091324
Cluster_1852	920.8583084	23.11939007
Cluster_1853	920.8586116	23.21991383
Cluster_1854	921.7937746	22.41462826
Cluster_1855	922.7849671	21.13682342
Cluster_1856	922.7831228	21.3073764
Cluster_1857	922.785762	21.4341062
Cluster_1858	922.7837514	21.57490251
Cluster_1859	922.8391451	21.96254332
Cluster_1860	922.8385447	22.12174592
Cluster_1861	922.8181679	22.24852627
Cluster_1862	922.8690947	23.00626975
Cluster_1863	922.8744274	23.40254652
Cluster_1864	923.3278515	11.21051475
Cluster_1865	923.7981614	22.79474111
Cluster_1866	924.2724023	14.80221672
Cluster_1867	924.2717684	14.96427121
Cluster_1868	924.7952435	21.04342483
Cluster_1869	924.799564	21.50675045
Cluster_1870	924.7991292	21.63742636
Cluster_1871	924.8015356	21.81615874
Cluster_1872	924.8392157	22.56394543
Cluster_1873	925.7259926	20.92684541
Cluster_1874	925.8582508	22.32638169
Cluster_1875	926.2724042	14.80596642
Cluster_1876	926.8109554	21.80572706
Cluster_1877	926.8157293	21.9716724
Cluster_1878	926.8133522	22.10569817
Cluster_1879	926.8113233	22.21468838
Cluster_1880	926.8451273	22.70478725
Cluster_1881	927.7450296	21.31254449
Cluster_1882	927.8114281	21.42737782
Cluster_1883	927.8032156	21.51744756
Cluster_1884	927.8634479	22.29705024
Cluster_1885	928.7404098	20.13383983
Cluster_1886	928.7403942	20.27380673
Cluster_1887	928.8269351	21.5944398
Cluster_1888	928.83008	22.12367444
Cluster_1889	928.8299881	22.39220438
Cluster_1890	928.8579639	22.97681783
Cluster_1891	928.862796	23.13801841
Cluster_1892	929.8316805	22.22868249
Cluster_1893	930.7499427	20.07042769
Cluster_1894	930.7593571	20.39073788
Cluster_1895	930.7552024	20.55508695
Cluster_1896	930.7551079	20.68607914
Cluster_1897	930.8431629	21.85258069
Cluster_1898	930.8418077	21.94259866
Cluster_1899	930.8386115	22.03564859
Cluster_1900	930.8482354	22.44341879
Cluster_1901	930.8446317	22.55138159
Cluster_1902	930.8438027	22.7018145
Cluster_1903	930.8486502	23.11289997
Cluster_1904	930.8644524	23.27741411
Cluster_1905	932.2237962	9.80700785
Cluster_1906	932.7717177	20.78261998
Cluster_1907	932.7698029	20.94421115
Cluster_1908	932.7922641	19.76126514
Cluster_1909	932.8546504	22.22423129
Cluster_1910	932.8588343	22.8609376
Cluster_1911	932.8579225	22.97739371
Cluster_1912	932.8586488	23.10860337
Cluster_1913	933.6950739	20.26994375
Cluster_1914	933.7981309	19.6830363
Cluster_1915	934.2197121	9.806255265
Cluster_1916	934.7786148	20.69850545
Cluster_1917	934.7776809	20.83651831
Cluster_1918	934.7856944	21.12399394
Cluster_1919	934.7840343	21.28195842
Cluster_1920	934.8617279	23.07382331
Cluster_1921	934.8768533	23.16053898
Cluster_1922	934.8829081	23.30432505
Cluster_1923	935.3530441	13.01925799
Cluster_1924	935.7998665	22.54624233
Cluster_1925	935.855678	22.6506958
Cluster_1926	936.2171002	9.808481271
Cluster_1927	936.799411	21.48330168
Cluster_1928	936.7992833	21.64955574
Cluster_1929	936.8872063	23.01161392
Cluster_1930	936.8897118	23.66672995
Cluster_1931	938.8030723	21.2198575
Cluster_1932	938.8144626	21.82763278
Cluster_1933	938.8186354	21.96591257
Cluster_1934	938.8145086	22.10364309
Cluster_1935	938.869342	22.39082446
Cluster_1936	938.8697472	22.49192123
Cluster_1937	940.7404006	19.93104038
Cluster_1938	940.8247373	21.43647435
Cluster_1939	940.8286826	22.12132363
Cluster_1940	940.8278993	22.28930602
Cluster_1941	940.8313106	22.40020774
Cluster_1942	942.7562838	20.19368366
Cluster_1943	942.755982	20.38447573
Cluster_1944	942.8367951	21.76969077
Cluster_1945	942.8455967	22.28820743
Cluster_1946	942.8444453	22.42048047
Cluster_1947	943.8414094	22.0871962
Cluster_1948	944.7061716	15.59840807
Cluster_1949	944.7048825	15.69888444
Cluster_1950	944.7718209	20.61639652
Cluster_1951	944.7708626	20.77305338
Cluster_1952	944.7706148	20.93228786
Cluster_1953	944.856795	22.03416191
Cluster_1954	944.8597338	22.21900154
Cluster_1955	944.8575962	22.60822137
Cluster_1956	944.8590939	22.72588713
Cluster_1957	944.8592709	22.8529733
Cluster_1958	944.8583823	22.95902281
Cluster_1959	946.7897046	20.8353859
Cluster_1960	946.7860924	20.97948434
Cluster_1961	946.7845253	21.15418448
Cluster_1962	946.8720413	22.54279553
Cluster_1963	946.875279	23.01800912
Cluster_1964	946.8728437	23.16661346
Cluster_1965	947.7110844	20.38159056
Cluster_1966	947.7869288	20.82597841
Cluster_1967	948.8007722	21.18106541
Cluster_1968	948.8001673	21.33524073
Cluster_1969	948.7992181	21.49790253
Cluster_1970	948.8906088	23.31546454
Cluster_1971	948.8892274	23.44138329
Cluster_1972	950.8097429	21.11016208
Cluster_1973	950.8106287	21.20064505
Cluster_1974	950.8127837	21.54244312
Cluster_1975	950.8145454	21.70025703
Cluster_1976	950.8133762	21.82671761
Cluster_1977	950.8149142	21.95997149
Cluster_1978	950.8706958	22.31140849
Cluster_1979	950.8692525	22.46662595
Cluster_1980	952.8251215	21.81206997
Cluster_1981	952.8289211	22.14460339
Cluster_1982	952.8605556	22.31032552
Cluster_1983	952.8836933	22.6546076
Cluster_1984	953.8300194	21.48270917
Cluster_1985	954.7573935	20.1731799
Cluster_1986	954.8441531	22.44564966
Cluster_1987	955.751035	20.26882159
Cluster_1988	955.8447435	22.12967664
Cluster_1989	956.7704129	20.61681371
Cluster_1990	956.7705251	20.76823258
Cluster_1991	956.854182	22.27100353
Cluster_1992	956.8568045	22.45126294
Cluster_1993	957.8531036	22.66712417
Cluster_1994	958.4576115	9.346515112
Cluster_1995	958.7800693	20.57401732
Cluster_1996	958.7852117	20.98668993
Cluster_1997	958.7843382	21.14008792
Cluster_1998	958.8759211	22.21708447
Cluster_1999	958.8707538	22.39871921
Cluster_2000	958.8741332	22.88562519
Cluster_2001	958.8737337	23.02355159
Cluster_2002	960.7927999	20.79390674
Cluster_2003	960.8002001	21.18214218
Cluster_2004	960.7995918	21.3395108
Cluster_2005	960.8877247	22.54729277
Cluster_2006	960.883783	22.79444869
Cluster_2007	960.8904982	23.1759466
Cluster_2008	960.8895452	23.30210305
Cluster_2009	960.8892259	23.41587236
Cluster_2010	962.7247034	19.29814385
Cluster_2011	962.8122716	20.92510116
Cluster_2012	962.807657	21.28841612
Cluster_2013	962.8153822	21.52707913
Cluster_2014	962.8150452	21.66717664
Cluster_2015	962.90712	23.47360052
Cluster_2016	962.9050393	23.59424487
Cluster_2017	962.9039045	23.70147436
Cluster_2018	963.383123	13.02189307
Cluster_2019	964.7395831	19.58919485
Cluster_2020	964.7396104	19.74006403
Cluster_2021	964.8293716	21.20766584
Cluster_2022	964.8263573	21.3081939
Cluster_2023	964.8229063	21.64510072
Cluster_2024	964.8298513	21.85272721
Cluster_2025	964.829619	22.02062883
Cluster_2026	966.7549444	19.86276412
Cluster_2027	966.7559825	20.01757848
Cluster_2028	966.8423189	21.4881847
Cluster_2029	966.8394265	21.81755505
Cluster_2030	966.8450283	22.17652428
Cluster_2031	966.8532522	22.32996273
Cluster_2032	966.8446075	22.45815533
Cluster_2033	966.8994747	22.80543592
Cluster_2034	968.7709016	20.2763793
Cluster_2035	968.8575901	22.46404151
Cluster_2036	968.861377	22.63016873
Cluster_2037	968.8596399	22.73922992
Cluster_2038	969.7690898	20.39041553
Cluster_2039	970.7859535	20.84806982
Cluster_2040	970.8666412	22.62210611
Cluster_2041	970.8727878	22.75475725
Cluster_2042	970.8739879	22.89930652
Cluster_2043	971.7840006	20.63192635
Cluster_2044	972.7723389	16.84564955
Cluster_2045	972.8867156	22.41040288
Cluster_2046	972.8865132	22.5677379
Cluster_2047	972.8894786	23.03718795
Cluster_2048	972.8894725	23.17484132
Cluster_2049	973.7983368	20.99236044
Cluster_2050	974.9022838	22.83709445
Cluster_2051	974.9048472	23.32756178
Cluster_2052	974.905083	23.46282881
Cluster_2053	974.9046331	23.56257711
Cluster_2054	975.8134928	21.34189461
Cluster_2055	976.9230974	23.64099782
Cluster_2056	978.8442827	22.19438761
Cluster_2057	979.8984084	22.64607543
Cluster_2058	980.2798915	19.66959812
Cluster_2059	980.8593799	22.50265368
Cluster_2060	980.9154362	22.96139624
Cluster_2061	982.2790975	19.66961698
Cluster_2062	982.8736643	22.64763879
Cluster_2063	982.8732738	22.78093799
Cluster_2064	984.8890366	22.92090771
Cluster_2065	986.9050497	23.18022166
Cluster_2066	986.9051729	23.31859166
Cluster_2067	988.920595	23.48712748
Cluster_2068	988.9208468	23.61616518
Cluster_2069	990.7496261	19.29753772
Cluster_2070	994.8737221	22.77879639
Cluster_2071	998.2920491	15.74027229
Cluster_2072	1000.290255	15.74213688
Cluster_2073	1000.768085	16.96318099
Cluster_2074	1000.919452	23.46323777
Cluster_2075	1002.937156	23.76786763
Cluster_2076	1054.297589	20.01565082
Cluster_2077	1056.297586	20.0166456
Cluster_2078	1072.309741	16.52836774
Cluster_2079	1074.309859	16.52893913
Cluster_2080	1100.329253	16.53324226
Cluster_2081	1107.018994	24.06798238
Cluster_2082	1129.317525	20.32561189
Cluster_2083	1148.328806	17.0786481
Cluster_2084	1194.81877	14.83043846
Cluster_2085	1203.289255	19.97411732
Cluster_2086	1203.33554	20.60184052
Cluster_2087	1222.347259	17.57686893
Cluster_2088	1222.845702	14.83605173
Cluster_2089	1370.384247	18.39341873
Cluster_2090	1370.957936	16.72091741
Cluster_2091	1370.955904	16.86200198
Cluster_2092	1374.880629	17.8844736
Cluster_2093	1384.967366	16.85733892
Cluster_2094	1398.99098	16.72110953
Cluster_2095	1398.990688	16.86362943
Cluster_2096	102.1282449	1.980959033
Cluster_2097	102.1275476	6.046637433
Cluster_2098	102.127234	6.286575695
Cluster_2099	102.1220616	10.62749013
Cluster_2100	102.1215438	11.71729884
Cluster_2101	102.1171197	11.80267307
Cluster_2102	102.123244	12.85656225
Cluster_2103	102.1157264	13.17830617
Cluster_2104	102.1172633	13.76649817
Cluster_2105	102.1225392	14.57249357
Cluster_2106	102.1208484	15.04766163
